subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Hindi Lokbharati,2.5,“ईमानदारी की प्रतिमूर्ति” में ईमानदारी का महत्व अपने शब्दों में स्पष्ट कीजिए।,2,मूल्य और पाठ का संबंध बताइए.,ईमानदारी से व्यक्ति का दृष्टिकोण मजबूत होता है और पाठ में यही मूल्य एक आदर्श व्यक्तित्व के जीवन से सत्यनिष्ठा की प्रेरणा के रूप में सामने आता है.,"आदर्श व्यक्तित्व,ईमानदारी,स्पष्टीकरण",Important,Medium,,
Hindi Lokbharati,2.5,“ईमानदारी की प्रतिमूर्ति” के प्रमुख विचार को दो बिंदुओं में लिखिए।,2,मुख्य आशय के दो छोटे मुद्दे लिखें.,"१) ईमानदारी, आदर्श और चरित्र की शक्ति २) एक आदर्श व्यक्तित्व के जीवन से सत्यनिष्ठा की प्रेरणा","आदर्श व्यक्तित्व,मुख्य विचार",Important,Medium,,
Hindi Lokbharati,2.5,“ईमानदारी की प्रतिमूर्ति” के आधार पर रचनाकार का उद्देश्य स्पष्ट कीजिए।,3,"रचना क्यों लिखी गई होगी, यह सोचें.","रचनाकार का उद्देश्य ईमानदारी, आदर्श और चरित्र की शक्ति को प्रभावी ढंग से सामने लाना और पाठक को ईमानदारी के प्रति जागरूक करना है.","आदर्श व्यक्तित्व,उद्देश्य,ईमानदारी",Important,Medium,,
Hindi Lokbharati,2.5,“ईमानदारी की प्रतिमूर्ति” में व्यक्त विचारों की वर्तमान समाज में उपयोगिता स्पष्ट कीजिए।,3,पाठ का संदेश आजच्या परिस्थितीशी जोडा.,आज भी ईमानदारी की आवश्यकता है; इसलिए एक आदर्श व्यक्तित्व के जीवन से सत्यनिष्ठा की प्रेरणा से जुड़ा संदेश सामाजिक और व्यक्तिगत जीवन में उपयोगी है.,"आदर्श व्यक्तित्व,वर्तमान समाज,उपयोगिता",Important,Medium,,
Hindi Lokbharati,2.5,“ईमानदारी की प्रतिमूर्ति” के आशय को समझाने के लिए उपयुक्त उदाहरण दीजिए।,3,पाठ के संदेश से मिलता-जुलता जीवन-उदाहरण सोचें.,उदाहरण के रूप में ऐसा प्रसंग लिया जा सकता है जिसमें व्यक्ति ईमानदारी को अपनाकर एक आदर्श व्यक्तित्व के जीवन से सत्यनिष्ठा की प्रेरणा को व्यवहार में सिद्ध करता है.,"आदर्श व्यक्तित्व,उदाहरण,ईमानदारी",Important,Medium,,
Hindi Lokbharati,2.5,“ईमानदारी की प्रतिमूर्ति” की भाषा/शैली की एक विशेषता लिखकर उसका प्रभाव बताइए।,3,रचना-विधा के अनुसार शैली का विचार करें.,"रचना की संस्मरण शैली विषय को सहज और प्रभावी बनाती है तथा ईमानदारी, आदर्श और चरित्र की शक्ति को पाठक तक स्पष्ट रूप से पहुँचाती है.","आदर्श व्यक्तित्व,भाषा,शैली",Important,Medium,,
Hindi Lokbharati,2.5,“ईमानदारी की प्रतिमूर्ति” का चिकित्सक/शिक्षक/विद्यार्थी/समाजसेवकाच्या दृष्टिकोनातून संदेश स्पष्ट कीजिए।,4,भूमिका बदलूनही मुख्य मूल्य कायम ठेवा.,कोणत्याही सामाजिक भूमिकेतून पाहिले तरी ईमानदारी महत्त्वाचे आहे; रचना एक आदर्श व्यक्तित्व के जीवन से सत्यनिष्ठा की प्रेरणाद्वारे जबाबदार आणि संवेदनशील वर्तनाची प्रेरणा देते.,"आदर्श व्यक्तित्व,दृष्टिकोन,ईमानदारी",Important,Hard,,
Hindi Lokbharati,2.5,“ईमानदारी की प्रतिमूर्ति” के मुख्य विचार और उसके सामाजिक प्रभाव में संबंध स्पष्ट कीजिए।,4,मुख्य विचार → व्यक्ति → समाज असा संबंध मांडावा.,"रचनेतील ईमानदारी, आदर्श और चरित्र की शक्ति व्यक्तीच्या विचारांना दिशा देते; ईमानदारी वाढल्यास सामाजिक वर्तन अधिक संवेदनशील होते आणि एक आदर्श व्यक्तित्व के जीवन से सत्यनिष्ठा की प्रेरणा साध्य होण्यास मदत होते.","आदर्श व्यक्तित्व,सामाजिक प्रभाव",Important,Hard,,
Hindi Lokbharati,2.5,“ईमानदारी की प्रतिमूर्ति” के आधार पर “आज के विद्यार्थी के लिए क्या करना चाहिए?” विषय पर संक्षिप्त उत्तर लिखिए।,4,पाठातील मूल्याचे कृतीत रूपांतर करा.,विद्यार्थ्यांनी ईमानदारी स्वीकारून एक आदर्श व्यक्तित्व के जीवन से सत्यनिष्ठा की प्रेरणा प्रत्यक्ष कृतीत आणावे आणि पाठातून मिळणारा सकारात्मक संदेश दैनंदिन जीवनात वापरावा.,"आदर्श व्यक्तित्व,विद्यार्थी,कृती,ईमानदारी",Important,Hard,,
Hindi Lokbharati,2.5,"“ईमानदारी की प्रतिमूर्ति” का 4 अंकों के लिए संक्षिप्त विश्लेषण कीजिए—विषय, संदेश, मूल्य और वर्तमान उपयोगिता।",4,चार मुद्दे क्रमाने लिहा.,"विषय: ईमानदारी, आदर्श और चरित्र की शक्ति; संदेश: एक आदर्श व्यक्तित्व के जीवन से सत्यनिष्ठा की प्रेरणा; मूल्य: ईमानदारी; वर्तमान उपयोगिता: आजच्या जीवनात या विचाराचा प्रत्यक्ष उपयोग होतो.","आदर्श व्यक्तित्व,विश्लेषण,ईमानदारी,वर्तमान उपयोगिता",Important,Hard,,
