subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Hindi Lokbharati,1.1,“भारत महिमा” के आधार पर “आज के विद्यार्थी के लिए क्या करना चाहिए?” विषय पर संक्षिप्त उत्तर लिखिए।,4,पाठातील मूल्याचे कृतीत रूपांतर करा.,विद्यार्थ्यांनी राष्ट्रीय गौरव स्वीकारून भारत की महान सांस्कृतिक परंपरा और विश्व को ज्ञान देने की भावना प्रत्यक्ष कृतीत आणावे आणि पाठातून मिळणारा सकारात्मक संदेश दैनंदिन जीवनात वापरावा.,"भारत,विद्यार्थी,कृती,राष्ट्रीय गौरव",Important,Hard,,
Hindi Lokbharati,1.1,"“भारत महिमा” का 4 अंकों के लिए संक्षिप्त विश्लेषण कीजिए—विषय, संदेश, मूल्य और वर्तमान उपयोगिता।",4,चार मुद्दे क्रमाने लिहा.,"विषय: भारतीय संस्कृति, ज्ञान, प्रकृति और विश्वकल्याण की गौरवपूर्ण भावना; संदेश: भारत की महान सांस्कृतिक परंपरा और विश्व को ज्ञान देने की भावना; मूल्य: राष्ट्रीय गौरव; वर्तमान उपयोगिता: आजच्या जीवनात या विचाराचा प्रत्यक्ष उपयोग होतो.","भारत,विश्लेषण,राष्ट्रीय गौरव,वर्तमान उपयोगिता",Important,Hard,,
Hindi Lokbharati,1.2,“लक्ष्मी” पाठ का मुख्य विषय क्या है?,1,"पाठाचा मुख्य विषय लक्षात ठेवा: परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण.","या पाठाचा मुख्य विषय परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण आहे.","लक्ष्मी,आत्मसम्मान",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” पाठ से मिलने वाला प्रमुख संदेश क्या है?,1,पाठातील मूल्य किंवा संदेश आठवा: आत्मसम्मान.,पाठाचा प्रमुख संदेश आत्मसम्मान या मूल्याला महत्त्व देणे हा आहे.,"लक्ष्मी,आत्मसम्मान,संदेश",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” की रचना-विधा क्या है?,1,रचना के साहित्यिक प्रकार पर ध्यान दें.,“लक्ष्मी” की रचना-विधा संवादात्मक कहानी है.,"लक्ष्मी,संवादात्मक कहानी",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” के रचनाकार कौन हैं?,1,पाठ के लेखक/कवि का नाम याद करें.,“लक्ष्मी” के रचनाकार गुरुबचन सिंह हैं.,"लक्ष्मी,गुरुबचन सिंह",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” में किस मानवीय मूल्य पर विशेष जोर मिलता है?,1,पाठ का मूल्य-आधारित संदेश सोचें.,इस पाठ में आत्मसम्मान के मानवीय मूल्य पर विशेष जोर मिलता है.,"लक्ष्मी,आत्मसम्मान,मानवीय मूल्य",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” का शीर्षक पाठ के आशय से कैसे जुड़ता है?,2,शीर्षक और मुख्य विचार का संबंध बताइए.,शीर्षक लक्ष्मी के माध्यम से पाठ के मुख्य आशय की ओर संकेत करता है और लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व को स्पष्ट करता है.,"लक्ष्मी,शीर्षक,आशय",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” से विद्यार्थियों को क्या सीख मिलती है?,2,व्यावहारिक जीवन से जोड़कर उत्तर दें.,विद्यार्थियों को आत्मसम्मान अपनाने और लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व को जीवन में उतारने की सीख मिलती है.,"लक्ष्मी,शिक्षा,आत्मसम्मान",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” में लेखक/कवि ने किस दृष्टिकोण को सामने रखा है?,2,लेखक की मूल दृष्टि पहचानें.,"रचनाकार ने परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण को केंद्र में रखकर संवेदनशील और विचारपूर्ण दृष्टिकोण प्रस्तुत किया है.","लक्ष्मी,दृष्टिकोण",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” का संबंध आज के जीवन से कैसे जोड़ा जा सकता है?,2,आजच्या समाजातील उदाहरणाचा विचार करा.,आज के जीवन में भी आत्मसम्मान आवश्यक है; इसलिए पाठ का संदेश व्यवहार में उपयोगी है.,"लक्ष्मी,वर्तमान जीवन,संदेश",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” के आधार पर एक वाक्य में पाठ का सार लिखिए।,2,मुख्य विचार को एक वाक्य में समेटें.,"यह रचना परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण के माध्यम से लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व का प्रभावी संदेश देती है.","लक्ष्मी,सारांश",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” में आत्मसम्मान का महत्व अपने शब्दों में स्पष्ट कीजिए।,2,मूल्य और पाठ का संबंध बताइए.,आत्मसम्मान से व्यक्ति का दृष्टिकोण मजबूत होता है और पाठ में यही मूल्य लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व के रूप में सामने आता है.,"लक्ष्मी,आत्मसम्मान,स्पष्टीकरण",Important,Medium,,
Hindi Lokbharati,1.2,“लक्ष्मी” के प्रमुख विचार को दो बिंदुओं में लिखिए।,2,मुख्य आशय के दो छोटे मुद्दे लिखें.,"१) परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण २) लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व","लक्ष्मी,मुख्य विचार",Important,Medium,,
Hindi Lokbharati,1.2,“लक्ष्मी” के आधार पर रचनाकार का उद्देश्य स्पष्ट कीजिए।,3,"रचना क्यों लिखी गई होगी, यह सोचें.","रचनाकार का उद्देश्य परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण को प्रभावी ढंग से सामने लाना और पाठक को आत्मसम्मान के प्रति जागरूक करना है.","लक्ष्मी,उद्देश्य,आत्मसम्मान",Important,Medium,,
Hindi Lokbharati,1.2,“लक्ष्मी” में व्यक्त विचारों की वर्तमान समाज में उपयोगिता स्पष्ट कीजिए।,3,पाठ का संदेश आजच्या परिस्थितीशी जोडा.,आज भी आत्मसम्मान की आवश्यकता है; इसलिए लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व से जुड़ा संदेश सामाजिक और व्यक्तिगत जीवन में उपयोगी है.,"लक्ष्मी,वर्तमान समाज,उपयोगिता",Important,Medium,,
Hindi Lokbharati,1.2,“लक्ष्मी” के आशय को समझाने के लिए उपयुक्त उदाहरण दीजिए।,3,पाठ के संदेश से मिलता-जुलता जीवन-उदाहरण सोचें.,उदाहरण के रूप में ऐसा प्रसंग लिया जा सकता है जिसमें व्यक्ति आत्मसम्मान को अपनाकर लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व को व्यवहार में सिद्ध करता है.,"लक्ष्मी,उदाहरण,आत्मसम्मान",Important,Medium,,
Hindi Lokbharati,1.2,“लक्ष्मी” की भाषा/शैली की एक विशेषता लिखकर उसका प्रभाव बताइए।,3,रचना-विधा के अनुसार शैली का विचार करें.,"रचना की संवादात्मक कहानी शैली विषय को सहज और प्रभावी बनाती है तथा परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण को पाठक तक स्पष्ट रूप से पहुँचाती है.","लक्ष्मी,भाषा,शैली",Important,Medium,,
Hindi Lokbharati,1.2,“लक्ष्मी” का चिकित्सक/शिक्षक/विद्यार्थी/समाजसेवकाच्या दृष्टिकोनातून संदेश स्पष्ट कीजिए।,4,भूमिका बदलूनही मुख्य मूल्य कायम ठेवा.,कोणत्याही सामाजिक भूमिकेतून पाहिले तरी आत्मसम्मान महत्त्वाचे आहे; रचना लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्वद्वारे जबाबदार आणि संवेदनशील वर्तनाची प्रेरणा देते.,"लक्ष्मी,दृष्टिकोन,आत्मसम्मान",Important,Hard,,
Hindi Lokbharati,1.2,“लक्ष्मी” के मुख्य विचार और उसके सामाजिक प्रभाव में संबंध स्पष्ट कीजिए।,4,मुख्य विचार → व्यक्ति → समाज असा संबंध मांडावा.,"रचनेतील परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण व्यक्तीच्या विचारांना दिशा देते; आत्मसम्मान वाढल्यास सामाजिक वर्तन अधिक संवेदनशील होते आणि लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व साध्य होण्यास मदत होते.","लक्ष्मी,सामाजिक प्रभाव",Important,Hard,,
Hindi Lokbharati,1.2,“लक्ष्मी” के आधार पर “आज के विद्यार्थी के लिए क्या करना चाहिए?” विषय पर संक्षिप्त उत्तर लिखिए।,4,पाठातील मूल्याचे कृतीत रूपांतर करा.,विद्यार्थ्यांनी आत्मसम्मान स्वीकारून लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व प्रत्यक्ष कृतीत आणावे आणि पाठातून मिळणारा सकारात्मक संदेश दैनंदिन जीवनात वापरावा.,"लक्ष्मी,विद्यार्थी,कृती,आत्मसम्मान",Important,Hard,,
Hindi Lokbharati,1.2,"“लक्ष्मी” का 4 अंकों के लिए संक्षिप्त विश्लेषण कीजिए—विषय, संदेश, मूल्य और वर्तमान उपयोगिता।",4,चार मुद्दे क्रमाने लिहा.,"विषय: परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण; संदेश: लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व; मूल्य: आत्मसम्मान; वर्तमान उपयोगिता: आजच्या जीवनात या विचाराचा प्रत्यक्ष उपयोग होतो.","लक्ष्मी,विश्लेषण,आत्मसम्मान,वर्तमान उपयोगिता",Important,Hard,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” पाठ का मुख्य विषय क्या है?,1,पाठाचा मुख्य विषय लक्षात ठेवा: दिखावटी सहानुभूति और मानवीय व्यवहार पर व्यंग्य.,या पाठाचा मुख्य विषय दिखावटी सहानुभूति और मानवीय व्यवहार पर व्यंग्य आहे.,"हमदर्दी,वास्तविक संवेदना",Important,Easy,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” पाठ से मिलने वाला प्रमुख संदेश क्या है?,1,पाठातील मूल्य किंवा संदेश आठवा: वास्तविक संवेदना.,पाठाचा प्रमुख संदेश वास्तविक संवेदना या मूल्याला महत्त्व देणे हा आहे.,"हमदर्दी,वास्तविक संवेदना,संदेश",Important,Easy,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” की रचना-विधा क्या है?,1,रचना के साहित्यिक प्रकार पर ध्यान दें.,“वाह रे! हमदर्द” की रचना-विधा हास्य-व्यंग्य निबंध है.,"हमदर्दी,हास्य-व्यंग्य निबंध",Important,Easy,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” के रचनाकार कौन हैं?,1,पाठ के लेखक/कवि का नाम याद करें.,“वाह रे! हमदर्द” के रचनाकार घनश्याम अग्रवाल हैं.,"हमदर्दी,घनश्याम अग्रवाल",Important,Easy,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” में किस मानवीय मूल्य पर विशेष जोर मिलता है?,1,पाठ का मूल्य-आधारित संदेश सोचें.,इस पाठ में वास्तविक संवेदना के मानवीय मूल्य पर विशेष जोर मिलता है.,"हमदर्दी,वास्तविक संवेदना,मानवीय मूल्य",Important,Easy,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” का शीर्षक पाठ के आशय से कैसे जुड़ता है?,2,शीर्षक और मुख्य विचार का संबंध बताइए.,शीर्षक हमदर्दी के माध्यम से पाठ के मुख्य आशय की ओर संकेत करता है और हास्य के माध्यम से झूठी हमदर्दी की प्रवृत्ति पर प्रश्न को स्पष्ट करता है.,"हमदर्दी,शीर्षक,आशय",Important,Easy,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” से विद्यार्थियों को क्या सीख मिलती है?,2,व्यावहारिक जीवन से जोड़कर उत्तर दें.,विद्यार्थियों को वास्तविक संवेदना अपनाने और हास्य के माध्यम से झूठी हमदर्दी की प्रवृत्ति पर प्रश्न को जीवन में उतारने की सीख मिलती है.,"हमदर्दी,शिक्षा,वास्तविक संवेदना",Important,Easy,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” में लेखक/कवि ने किस दृष्टिकोण को सामने रखा है?,2,लेखक की मूल दृष्टि पहचानें.,रचनाकार ने दिखावटी सहानुभूति और मानवीय व्यवहार पर व्यंग्य को केंद्र में रखकर संवेदनशील और विचारपूर्ण दृष्टिकोण प्रस्तुत किया है.,"हमदर्दी,दृष्टिकोण",Important,Easy,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” का संबंध आज के जीवन से कैसे जोड़ा जा सकता है?,2,आजच्या समाजातील उदाहरणाचा विचार करा.,आज के जीवन में भी वास्तविक संवेदना आवश्यक है; इसलिए पाठ का संदेश व्यवहार में उपयोगी है.,"हमदर्दी,वर्तमान जीवन,संदेश",Important,Easy,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” के आधार पर एक वाक्य में पाठ का सार लिखिए।,2,मुख्य विचार को एक वाक्य में समेटें.,यह रचना दिखावटी सहानुभूति और मानवीय व्यवहार पर व्यंग्य के माध्यम से हास्य के माध्यम से झूठी हमदर्दी की प्रवृत्ति पर प्रश्न का प्रभावी संदेश देती है.,"हमदर्दी,सारांश",Important,Easy,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” में वास्तविक संवेदना का महत्व अपने शब्दों में स्पष्ट कीजिए।,2,मूल्य और पाठ का संबंध बताइए.,वास्तविक संवेदना से व्यक्ति का दृष्टिकोण मजबूत होता है और पाठ में यही मूल्य हास्य के माध्यम से झूठी हमदर्दी की प्रवृत्ति पर प्रश्न के रूप में सामने आता है.,"हमदर्दी,वास्तविक संवेदना,स्पष्टीकरण",Important,Medium,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” के प्रमुख विचार को दो बिंदुओं में लिखिए।,2,मुख्य आशय के दो छोटे मुद्दे लिखें.,१) दिखावटी सहानुभूति और मानवीय व्यवहार पर व्यंग्य २) हास्य के माध्यम से झूठी हमदर्दी की प्रवृत्ति पर प्रश्न,"हमदर्दी,मुख्य विचार",Important,Medium,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” के आधार पर रचनाकार का उद्देश्य स्पष्ट कीजिए।,3,"रचना क्यों लिखी गई होगी, यह सोचें.",रचनाकार का उद्देश्य दिखावटी सहानुभूति और मानवीय व्यवहार पर व्यंग्य को प्रभावी ढंग से सामने लाना और पाठक को वास्तविक संवेदना के प्रति जागरूक करना है.,"हमदर्दी,उद्देश्य,वास्तविक संवेदना",Important,Medium,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” में व्यक्त विचारों की वर्तमान समाज में उपयोगिता स्पष्ट कीजिए।,3,पाठ का संदेश आजच्या परिस्थितीशी जोडा.,आज भी वास्तविक संवेदना की आवश्यकता है; इसलिए हास्य के माध्यम से झूठी हमदर्दी की प्रवृत्ति पर प्रश्न से जुड़ा संदेश सामाजिक और व्यक्तिगत जीवन में उपयोगी है.,"हमदर्दी,वर्तमान समाज,उपयोगिता",Important,Medium,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” के आशय को समझाने के लिए उपयुक्त उदाहरण दीजिए।,3,पाठ के संदेश से मिलता-जुलता जीवन-उदाहरण सोचें.,उदाहरण के रूप में ऐसा प्रसंग लिया जा सकता है जिसमें व्यक्ति वास्तविक संवेदना को अपनाकर हास्य के माध्यम से झूठी हमदर्दी की प्रवृत्ति पर प्रश्न को व्यवहार में सिद्ध करता है.,"हमदर्दी,उदाहरण,वास्तविक संवेदना",Important,Medium,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” की भाषा/शैली की एक विशेषता लिखकर उसका प्रभाव बताइए।,3,रचना-विधा के अनुसार शैली का विचार करें.,रचना की हास्य-व्यंग्य निबंध शैली विषय को सहज और प्रभावी बनाती है तथा दिखावटी सहानुभूति और मानवीय व्यवहार पर व्यंग्य को पाठक तक स्पष्ट रूप से पहुँचाती है.,"हमदर्दी,भाषा,शैली",Important,Medium,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” का चिकित्सक/शिक्षक/विद्यार्थी/समाजसेवकाच्या दृष्टिकोनातून संदेश स्पष्ट कीजिए।,4,भूमिका बदलूनही मुख्य मूल्य कायम ठेवा.,कोणत्याही सामाजिक भूमिकेतून पाहिले तरी वास्तविक संवेदना महत्त्वाचे आहे; रचना हास्य के माध्यम से झूठी हमदर्दी की प्रवृत्ति पर प्रश्नद्वारे जबाबदार आणि संवेदनशील वर्तनाची प्रेरणा देते.,"हमदर्दी,दृष्टिकोन,वास्तविक संवेदना",Important,Hard,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” के मुख्य विचार और उसके सामाजिक प्रभाव में संबंध स्पष्ट कीजिए।,4,मुख्य विचार → व्यक्ति → समाज असा संबंध मांडावा.,रचनेतील दिखावटी सहानुभूति और मानवीय व्यवहार पर व्यंग्य व्यक्तीच्या विचारांना दिशा देते; वास्तविक संवेदना वाढल्यास सामाजिक वर्तन अधिक संवेदनशील होते आणि हास्य के माध्यम से झूठी हमदर्दी की प्रवृत्ति पर प्रश्न साध्य होण्यास मदत होते.,"हमदर्दी,सामाजिक प्रभाव",Important,Hard,,
Hindi Lokbharati,1.3,“वाह रे! हमदर्द” के आधार पर “आज के विद्यार्थी के लिए क्या करना चाहिए?” विषय पर संक्षिप्त उत्तर लिखिए।,4,पाठातील मूल्याचे कृतीत रूपांतर करा.,विद्यार्थ्यांनी वास्तविक संवेदना स्वीकारून हास्य के माध्यम से झूठी हमदर्दी की प्रवृत्ति पर प्रश्न प्रत्यक्ष कृतीत आणावे आणि पाठातून मिळणारा सकारात्मक संदेश दैनंदिन जीवनात वापरावा.,"हमदर्दी,विद्यार्थी,कृती,वास्तविक संवेदना",Important,Hard,,
Hindi Lokbharati,1.3,"“वाह रे! हमदर्द” का 4 अंकों के लिए संक्षिप्त विश्लेषण कीजिए—विषय, संदेश, मूल्य और वर्तमान उपयोगिता।",4,चार मुद्दे क्रमाने लिहा.,विषय: दिखावटी सहानुभूति और मानवीय व्यवहार पर व्यंग्य; संदेश: हास्य के माध्यम से झूठी हमदर्दी की प्रवृत्ति पर प्रश्न; मूल्य: वास्तविक संवेदना; वर्तमान उपयोगिता: आजच्या जीवनात या विचाराचा प्रत्यक्ष उपयोग होतो.,"हमदर्दी,विश्लेषण,वास्तविक संवेदना,वर्तमान उपयोगिता",Important,Hard,,
Hindi Lokbharati,1.4,“मन (पूरक पठन)” पाठ का मुख्य विषय क्या है?,1,पाठाचा मुख्य विषय लक्षात ठेवा: मन की सूक्ष्म अनुभूतियों और प्रकृति से संबंध.,या पाठाचा मुख्य विषय मन की सूक्ष्म अनुभूतियों और प्रकृति से संबंध आहे.,"मन,संवेदनशीलता",Important,Easy,,
Hindi Lokbharati,1.4,“मन (पूरक पठन)” पाठ से मिलने वाला प्रमुख संदेश क्या है?,1,पाठातील मूल्य किंवा संदेश आठवा: संवेदनशीलता.,पाठाचा प्रमुख संदेश संवेदनशीलता या मूल्याला महत्त्व देणे हा आहे.,"मन,संवेदनशीलता,संदेश",Important,Easy,,
