subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
English,1.1,Frame one exam question based on 'Where the Mind is Without Fear' and answer it.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","The question should test an important idea from the chapter, and the answer should be concise, relevant and text-based.","where the mind is without fear,main idea,exam practice",Important,Medium,,
English,1.1,What is your personal response to 'Where the Mind is Without Fear'?,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",State your opinion clearly and support it with one reason or reference from the chapter.,"where the mind is without fear,main idea,exam practice",Important,Hard,,
English,1.2,What is the central idea of 'The Thief's Story'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The central idea is the main message or thought developed through the chapter, explained with reference to its key events, ideas or images.","the thief's story,main idea,exam practice",Important,Easy,,
English,1.2,Write a short summary of 'The Thief's Story'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",A good summary briefly presents the main events or ideas in logical order without unnecessary details.,"the thief's story,main idea,exam practice",Important,Medium,,
English,1.2,What important value can a student learn from 'The Thief's Story'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The lesson can be connected with values such as courage, honesty, perseverance, compassion, wisdom or responsible action, depending on the chapter.","the thief's story,main idea,exam practice",Important,Easy,,
English,1.2,Explain the title 'The Thief's Story'.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The title is meaningful because it points to the main subject, incident, character, image or message of the chapter.","the thief's story,main idea,exam practice",Important,Easy,,
English,1.2,Give two important themes in 'The Thief's Story'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",State two major ideas developed in the chapter and support each with a relevant reference from the text.,"the thief's story,main idea,exam practice",Important,Medium,,
English,1.2,Describe one important character or personality presented in 'The Thief's Story'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","Describe the person's qualities, actions and decisions, and explain how these contribute to the chapter.","the thief's story,main idea,exam practice",Important,Medium,,
English,1.2,What turning point is important in 'The Thief's Story'?,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",Identify the event or realization that changes the direction of the narrative or the understanding of the subject.,"the thief's story,main idea,exam practice",Important,Medium,,
English,1.2,How does 'The Thief's Story' inspire the reader?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","It inspires the reader through an idea, experience or example that encourages positive thinking, courage, learning or self-improvement.","the thief's story,main idea,exam practice",Important,Easy,,
English,1.2,Write one lesson from 'The Thief's Story' that can be applied in daily life.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",State the lesson clearly and link it to a practical action or attitude in everyday life.,"the thief's story,main idea,exam practice",Important,Easy,,
English,1.2,What is the writer's main purpose in 'The Thief's Story'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The writer's purpose is to communicate the chapter's central idea and make the reader think, feel or learn through the chosen form and examples.","the thief's story,main idea,exam practice",Important,Easy,,
English,1.2,Find and explain one important contrast in 'The Thief's Story'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","Mention two contrasting ideas, situations or attitudes and explain how the contrast strengthens the chapter's message.","the thief's story,main idea,exam practice",Important,Medium,,
English,1.2,How does the setting or situation support 'The Thief's Story'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",The setting or situation creates the conditions in which the main events or ideas become meaningful.,"the thief's story,main idea,exam practice",Important,Easy,,
English,1.2,Write a 4-sentence appreciation of 'The Thief's Story'.,4,"Read the chapter carefully and identify its main idea, key events, characters or message.","Mention the subject, important idea, notable feature and the reason the chapter is meaningful to readers.","the thief's story,main idea,exam practice",Important,Hard,,
English,1.2,What makes 'The Thief's Story' memorable?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","Its memorable quality comes from its important subject, strong message, characters, incidents, images or emotional effect.","the thief's story,main idea,exam practice",Important,Easy,,
English,1.2,How can the main message of 'The Thief's Story' help a weak student?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","It can encourage steady effort, learning from mistakes and practical improvement instead of giving up.","the thief's story,main idea,exam practice",Important,Easy,,
English,1.2,Write three keywords related to 'The Thief's Story'.,1,"Read the chapter carefully and identify its main idea, key events, characters or message.","Choose three keywords directly connected with the chapter's subject, ideas, characters or events.","the thief's story,main idea,exam practice",Important,Easy,,
English,1.2,Write a short answer on the most important idea in 'The Thief's Story'.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",State the idea in one or two clear sentences and support it with one relevant reference.,"the thief's story,main idea,exam practice",Important,Easy,,
English,1.2,Why should students study 'The Thief's Story' carefully for examination?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","Careful study helps students understand the main idea, important details, vocabulary and likely question patterns.","the thief's story,main idea,exam practice",Important,Easy,,
English,1.2,Frame one exam question based on 'The Thief's Story' and answer it.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","The question should test an important idea from the chapter, and the answer should be concise, relevant and text-based.","the thief's story,main idea,exam practice",Important,Medium,,
English,1.2,What is your personal response to 'The Thief's Story'?,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",State your opinion clearly and support it with one reason or reference from the chapter.,"the thief's story,main idea,exam practice",Important,Hard,,
English,1.3,What is the central idea of 'On Wings of Courage'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The central idea is the main message or thought developed through the chapter, explained with reference to its key events, ideas or images.","on wings of courage,main idea,exam practice",Important,Easy,,
English,1.3,Write a short summary of 'On Wings of Courage'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",A good summary briefly presents the main events or ideas in logical order without unnecessary details.,"on wings of courage,main idea,exam practice",Important,Medium,,
English,1.3,What important value can a student learn from 'On Wings of Courage'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The lesson can be connected with values such as courage, honesty, perseverance, compassion, wisdom or responsible action, depending on the chapter.","on wings of courage,main idea,exam practice",Important,Easy,,
English,1.3,Explain the title 'On Wings of Courage'.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The title is meaningful because it points to the main subject, incident, character, image or message of the chapter.","on wings of courage,main idea,exam practice",Important,Easy,,
English,1.3,Give two important themes in 'On Wings of Courage'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",State two major ideas developed in the chapter and support each with a relevant reference from the text.,"on wings of courage,main idea,exam practice",Important,Medium,,
English,1.3,Describe one important character or personality presented in 'On Wings of Courage'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","Describe the person's qualities, actions and decisions, and explain how these contribute to the chapter.","on wings of courage,main idea,exam practice",Important,Medium,,
English,1.3,What turning point is important in 'On Wings of Courage'?,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",Identify the event or realization that changes the direction of the narrative or the understanding of the subject.,"on wings of courage,main idea,exam practice",Important,Medium,,
English,1.3,How does 'On Wings of Courage' inspire the reader?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","It inspires the reader through an idea, experience or example that encourages positive thinking, courage, learning or self-improvement.","on wings of courage,main idea,exam practice",Important,Easy,,
English,1.3,Write one lesson from 'On Wings of Courage' that can be applied in daily life.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",State the lesson clearly and link it to a practical action or attitude in everyday life.,"on wings of courage,main idea,exam practice",Important,Easy,,
English,1.3,What is the writer's main purpose in 'On Wings of Courage'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The writer's purpose is to communicate the chapter's central idea and make the reader think, feel or learn through the chosen form and examples.","on wings of courage,main idea,exam practice",Important,Easy,,
English,1.3,Find and explain one important contrast in 'On Wings of Courage'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","Mention two contrasting ideas, situations or attitudes and explain how the contrast strengthens the chapter's message.","on wings of courage,main idea,exam practice",Important,Medium,,
English,1.3,How does the setting or situation support 'On Wings of Courage'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",The setting or situation creates the conditions in which the main events or ideas become meaningful.,"on wings of courage,main idea,exam practice",Important,Easy,,
English,1.3,Write a 4-sentence appreciation of 'On Wings of Courage'.,4,"Read the chapter carefully and identify its main idea, key events, characters or message.","Mention the subject, important idea, notable feature and the reason the chapter is meaningful to readers.","on wings of courage,main idea,exam practice",Important,Hard,,
English,1.3,What makes 'On Wings of Courage' memorable?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","Its memorable quality comes from its important subject, strong message, characters, incidents, images or emotional effect.","on wings of courage,main idea,exam practice",Important,Easy,,
English,1.3,How can the main message of 'On Wings of Courage' help a weak student?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","It can encourage steady effort, learning from mistakes and practical improvement instead of giving up.","on wings of courage,main idea,exam practice",Important,Easy,,
English,1.3,Write three keywords related to 'On Wings of Courage'.,1,"Read the chapter carefully and identify its main idea, key events, characters or message.","Choose three keywords directly connected with the chapter's subject, ideas, characters or events.","on wings of courage,main idea,exam practice",Important,Easy,,
English,1.3,Write a short answer on the most important idea in 'On Wings of Courage'.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",State the idea in one or two clear sentences and support it with one relevant reference.,"on wings of courage,main idea,exam practice",Important,Easy,,
English,1.3,Why should students study 'On Wings of Courage' carefully for examination?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","Careful study helps students understand the main idea, important details, vocabulary and likely question patterns.","on wings of courage,main idea,exam practice",Important,Easy,,
English,1.3,Frame one exam question based on 'On Wings of Courage' and answer it.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","The question should test an important idea from the chapter, and the answer should be concise, relevant and text-based.","on wings of courage,main idea,exam practice",Important,Medium,,
English,1.3,What is your personal response to 'On Wings of Courage'?,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",State your opinion clearly and support it with one reason or reference from the chapter.,"on wings of courage,main idea,exam practice",Important,Hard,,
English,1.4,What is the central idea of 'All the World's a Stage'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The central idea is the main message or thought developed through the chapter, explained with reference to its key events, ideas or images.","all the world's a stage,main idea,exam practice",Important,Easy,,
English,1.4,Write a short summary of 'All the World's a Stage'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",A good summary briefly presents the main events or ideas in logical order without unnecessary details.,"all the world's a stage,main idea,exam practice",Important,Medium,,
English,1.4,What important value can a student learn from 'All the World's a Stage'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The lesson can be connected with values such as courage, honesty, perseverance, compassion, wisdom or responsible action, depending on the chapter.","all the world's a stage,main idea,exam practice",Important,Easy,,
English,1.4,Explain the title 'All the World's a Stage'.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The title is meaningful because it points to the main subject, incident, character, image or message of the chapter.","all the world's a stage,main idea,exam practice",Important,Easy,,
English,1.4,Give two important themes in 'All the World's a Stage'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",State two major ideas developed in the chapter and support each with a relevant reference from the text.,"all the world's a stage,main idea,exam practice",Important,Medium,,
English,1.4,Describe one important character or personality presented in 'All the World's a Stage'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","Describe the person's qualities, actions and decisions, and explain how these contribute to the chapter.","all the world's a stage,main idea,exam practice",Important,Medium,,
English,1.4,What turning point is important in 'All the World's a Stage'?,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",Identify the event or realization that changes the direction of the narrative or the understanding of the subject.,"all the world's a stage,main idea,exam practice",Important,Medium,,
English,1.4,How does 'All the World's a Stage' inspire the reader?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","It inspires the reader through an idea, experience or example that encourages positive thinking, courage, learning or self-improvement.","all the world's a stage,main idea,exam practice",Important,Easy,,
English,1.4,Write one lesson from 'All the World's a Stage' that can be applied in daily life.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",State the lesson clearly and link it to a practical action or attitude in everyday life.,"all the world's a stage,main idea,exam practice",Important,Easy,,
English,1.4,What is the writer's main purpose in 'All the World's a Stage'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The writer's purpose is to communicate the chapter's central idea and make the reader think, feel or learn through the chosen form and examples.","all the world's a stage,main idea,exam practice",Important,Easy,,
English,1.4,Find and explain one important contrast in 'All the World's a Stage'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","Mention two contrasting ideas, situations or attitudes and explain how the contrast strengthens the chapter's message.","all the world's a stage,main idea,exam practice",Important,Medium,,
English,1.4,How does the setting or situation support 'All the World's a Stage'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",The setting or situation creates the conditions in which the main events or ideas become meaningful.,"all the world's a stage,main idea,exam practice",Important,Easy,,
English,1.4,Write a 4-sentence appreciation of 'All the World's a Stage'.,4,"Read the chapter carefully and identify its main idea, key events, characters or message.","Mention the subject, important idea, notable feature and the reason the chapter is meaningful to readers.","all the world's a stage,main idea,exam practice",Important,Hard,,
English,1.4,What makes 'All the World's a Stage' memorable?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","Its memorable quality comes from its important subject, strong message, characters, incidents, images or emotional effect.","all the world's a stage,main idea,exam practice",Important,Easy,,
English,1.4,How can the main message of 'All the World's a Stage' help a weak student?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","It can encourage steady effort, learning from mistakes and practical improvement instead of giving up.","all the world's a stage,main idea,exam practice",Important,Easy,,
English,1.4,Write three keywords related to 'All the World's a Stage'.,1,"Read the chapter carefully and identify its main idea, key events, characters or message.","Choose three keywords directly connected with the chapter's subject, ideas, characters or events.","all the world's a stage,main idea,exam practice",Important,Easy,,
English,1.4,Write a short answer on the most important idea in 'All the World's a Stage'.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",State the idea in one or two clear sentences and support it with one relevant reference.,"all the world's a stage,main idea,exam practice",Important,Easy,,
English,1.4,Why should students study 'All the World's a Stage' carefully for examination?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","Careful study helps students understand the main idea, important details, vocabulary and likely question patterns.","all the world's a stage,main idea,exam practice",Important,Easy,,
English,1.4,Frame one exam question based on 'All the World's a Stage' and answer it.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","The question should test an important idea from the chapter, and the answer should be concise, relevant and text-based.","all the world's a stage,main idea,exam practice",Important,Medium,,
English,1.4,What is your personal response to 'All the World's a Stage'?,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",State your opinion clearly and support it with one reason or reference from the chapter.,"all the world's a stage,main idea,exam practice",Important,Hard,,
English,1.5,What is the central idea of 'Joan of Arc'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The central idea is the main message or thought developed through the chapter, explained with reference to its key events, ideas or images.","joan of arc,main idea,exam practice",Important,Easy,,
English,1.5,Write a short summary of 'Joan of Arc'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",A good summary briefly presents the main events or ideas in logical order without unnecessary details.,"joan of arc,main idea,exam practice",Important,Medium,,
English,1.5,What important value can a student learn from 'Joan of Arc'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The lesson can be connected with values such as courage, honesty, perseverance, compassion, wisdom or responsible action, depending on the chapter.","joan of arc,main idea,exam practice",Important,Easy,,
English,1.5,Explain the title 'Joan of Arc'.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The title is meaningful because it points to the main subject, incident, character, image or message of the chapter.","joan of arc,main idea,exam practice",Important,Easy,,
English,1.5,Give two important themes in 'Joan of Arc'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",State two major ideas developed in the chapter and support each with a relevant reference from the text.,"joan of arc,main idea,exam practice",Important,Medium,,
English,1.5,Describe one important character or personality presented in 'Joan of Arc'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","Describe the person's qualities, actions and decisions, and explain how these contribute to the chapter.","joan of arc,main idea,exam practice",Important,Medium,,
English,1.5,What turning point is important in 'Joan of Arc'?,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",Identify the event or realization that changes the direction of the narrative or the understanding of the subject.,"joan of arc,main idea,exam practice",Important,Medium,,
English,1.5,How does 'Joan of Arc' inspire the reader?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","It inspires the reader through an idea, experience or example that encourages positive thinking, courage, learning or self-improvement.","joan of arc,main idea,exam practice",Important,Easy,,
English,1.5,Write one lesson from 'Joan of Arc' that can be applied in daily life.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",State the lesson clearly and link it to a practical action or attitude in everyday life.,"joan of arc,main idea,exam practice",Important,Easy,,
English,1.5,What is the writer's main purpose in 'Joan of Arc'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The writer's purpose is to communicate the chapter's central idea and make the reader think, feel or learn through the chosen form and examples.","joan of arc,main idea,exam practice",Important,Easy,,
English,1.5,Find and explain one important contrast in 'Joan of Arc'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","Mention two contrasting ideas, situations or attitudes and explain how the contrast strengthens the chapter's message.","joan of arc,main idea,exam practice",Important,Medium,,
English,1.5,How does the setting or situation support 'Joan of Arc'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",The setting or situation creates the conditions in which the main events or ideas become meaningful.,"joan of arc,main idea,exam practice",Important,Easy,,
English,1.5,Write a 4-sentence appreciation of 'Joan of Arc'.,4,"Read the chapter carefully and identify its main idea, key events, characters or message.","Mention the subject, important idea, notable feature and the reason the chapter is meaningful to readers.","joan of arc,main idea,exam practice",Important,Hard,,
English,1.5,What makes 'Joan of Arc' memorable?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","Its memorable quality comes from its important subject, strong message, characters, incidents, images or emotional effect.","joan of arc,main idea,exam practice",Important,Easy,,
English,1.5,How can the main message of 'Joan of Arc' help a weak student?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","It can encourage steady effort, learning from mistakes and practical improvement instead of giving up.","joan of arc,main idea,exam practice",Important,Easy,,
English,1.5,Write three keywords related to 'Joan of Arc'.,1,"Read the chapter carefully and identify its main idea, key events, characters or message.","Choose three keywords directly connected with the chapter's subject, ideas, characters or events.","joan of arc,main idea,exam practice",Important,Easy,,
English,1.5,Write a short answer on the most important idea in 'Joan of Arc'.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",State the idea in one or two clear sentences and support it with one relevant reference.,"joan of arc,main idea,exam practice",Important,Easy,,
English,1.5,Why should students study 'Joan of Arc' carefully for examination?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","Careful study helps students understand the main idea, important details, vocabulary and likely question patterns.","joan of arc,main idea,exam practice",Important,Easy,,
English,1.5,Frame one exam question based on 'Joan of Arc' and answer it.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","The question should test an important idea from the chapter, and the answer should be concise, relevant and text-based.","joan of arc,main idea,exam practice",Important,Medium,,
English,1.5,What is your personal response to 'Joan of Arc'?,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",State your opinion clearly and support it with one reason or reference from the chapter.,"joan of arc,main idea,exam practice",Important,Hard,,
English,1.6,What is the central idea of 'The Alchemy of Nature'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The central idea is the main message or thought developed through the chapter, explained with reference to its key events, ideas or images.","the alchemy of nature,main idea,exam practice",Important,Easy,,
English,1.6,Write a short summary of 'The Alchemy of Nature'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",A good summary briefly presents the main events or ideas in logical order without unnecessary details.,"the alchemy of nature,main idea,exam practice",Important,Medium,,
English,1.6,What important value can a student learn from 'The Alchemy of Nature'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The lesson can be connected with values such as courage, honesty, perseverance, compassion, wisdom or responsible action, depending on the chapter.","the alchemy of nature,main idea,exam practice",Important,Easy,,
English,1.6,Explain the title 'The Alchemy of Nature'.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The title is meaningful because it points to the main subject, incident, character, image or message of the chapter.","the alchemy of nature,main idea,exam practice",Important,Easy,,
English,1.6,Give two important themes in 'The Alchemy of Nature'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",State two major ideas developed in the chapter and support each with a relevant reference from the text.,"the alchemy of nature,main idea,exam practice",Important,Medium,,
English,1.6,Describe one important character or personality presented in 'The Alchemy of Nature'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","Describe the person's qualities, actions and decisions, and explain how these contribute to the chapter.","the alchemy of nature,main idea,exam practice",Important,Medium,,
English,1.6,What turning point is important in 'The Alchemy of Nature'?,3,"Read the chapter carefully and identify its main idea, key events, characters or message.",Identify the event or realization that changes the direction of the narrative or the understanding of the subject.,"the alchemy of nature,main idea,exam practice",Important,Medium,,
English,1.6,How does 'The Alchemy of Nature' inspire the reader?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","It inspires the reader through an idea, experience or example that encourages positive thinking, courage, learning or self-improvement.","the alchemy of nature,main idea,exam practice",Important,Easy,,
English,1.6,Write one lesson from 'The Alchemy of Nature' that can be applied in daily life.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",State the lesson clearly and link it to a practical action or attitude in everyday life.,"the alchemy of nature,main idea,exam practice",Important,Easy,,
English,1.6,What is the writer's main purpose in 'The Alchemy of Nature'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","The writer's purpose is to communicate the chapter's central idea and make the reader think, feel or learn through the chosen form and examples.","the alchemy of nature,main idea,exam practice",Important,Easy,,
English,1.6,Find and explain one important contrast in 'The Alchemy of Nature'.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","Mention two contrasting ideas, situations or attitudes and explain how the contrast strengthens the chapter's message.","the alchemy of nature,main idea,exam practice",Important,Medium,,
English,1.6,How does the setting or situation support 'The Alchemy of Nature'?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",The setting or situation creates the conditions in which the main events or ideas become meaningful.,"the alchemy of nature,main idea,exam practice",Important,Easy,,
English,1.6,Write a 4-sentence appreciation of 'The Alchemy of Nature'.,4,"Read the chapter carefully and identify its main idea, key events, characters or message.","Mention the subject, important idea, notable feature and the reason the chapter is meaningful to readers.","the alchemy of nature,main idea,exam practice",Important,Hard,,
English,1.6,What makes 'The Alchemy of Nature' memorable?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","Its memorable quality comes from its important subject, strong message, characters, incidents, images or emotional effect.","the alchemy of nature,main idea,exam practice",Important,Easy,,
English,1.6,How can the main message of 'The Alchemy of Nature' help a weak student?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","It can encourage steady effort, learning from mistakes and practical improvement instead of giving up.","the alchemy of nature,main idea,exam practice",Important,Easy,,
English,1.6,Write three keywords related to 'The Alchemy of Nature'.,1,"Read the chapter carefully and identify its main idea, key events, characters or message.","Choose three keywords directly connected with the chapter's subject, ideas, characters or events.","the alchemy of nature,main idea,exam practice",Important,Easy,,
English,1.6,Write a short answer on the most important idea in 'The Alchemy of Nature'.,2,"Read the chapter carefully and identify its main idea, key events, characters or message.",State the idea in one or two clear sentences and support it with one relevant reference.,"the alchemy of nature,main idea,exam practice",Important,Easy,,
English,1.6,Why should students study 'The Alchemy of Nature' carefully for examination?,2,"Read the chapter carefully and identify its main idea, key events, characters or message.","Careful study helps students understand the main idea, important details, vocabulary and likely question patterns.","the alchemy of nature,main idea,exam practice",Important,Easy,,
English,1.6,Frame one exam question based on 'The Alchemy of Nature' and answer it.,3,"Read the chapter carefully and identify its main idea, key events, characters or message.","The question should test an important idea from the chapter, and the answer should be concise, relevant and text-based.","the alchemy of nature,main idea,exam practice",Important,Medium,,
