subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Marathi Kumarbharati,9,पाठातील व्यक्तिमत्त्वाची कोणती गुणवत्ता ठळकपणे दिसते?,2,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.","जिद्द, संवेदनशीलता, धैर्य किंवा कर्तव्यभावना ही गुणवत्ता ठळकपणे दिसते.","आश्वासक_चित्र,SSC,Revision",Important,Medium,,
Marathi Kumarbharati,9,या पाठात कर्तव्य आणि जबाबदारी यांचा संबंध कसा दिसतो?,2,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.",स्वतःची जबाबदारी ओळखून इतरांच्या हिताचाही विचार करणे हा संबंध दिसतो.,"आश्वासक_चित्र,SSC,Revision",Important,Medium,,
Marathi Kumarbharati,9,पाठातील विचार आजच्या विद्यार्थ्यांना कसे उपयोगी पडतात?,2,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.","अशा मूल्यांमुळे विद्यार्थ्यांना निर्णय, नाती आणि आव्हाने अधिक चांगल्या प्रकारे हाताळता येतात.","आश्वासक_चित्र,SSC,Revision",Important,Medium,,
Marathi Kumarbharati,9,पाठातून मिळणारा सामाजिक संदेश कोणता?,2,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.","माणुसकी, सहकार्य आणि समाजहिताचा विचार करण्याचा संदेश मिळतो.","आश्वासक_चित्र,SSC,Revision",Important,Medium,,
Marathi Kumarbharati,9,लेखक/कवीने साध्या प्रतिमा किंवा प्रसंगांचा उपयोग का केला असावा?,2,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.",साध्या प्रतिमांमुळे अवघड जीवनविचार विद्यार्थ्यांना सहज समजतात.,"आश्वासक_चित्र,SSC,Revision",Important,Medium,,
Marathi Kumarbharati,9,पाठातील सकारात्मक मूल्ये दैनंदिन जीवनात कशी वापरता येतील?,2,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.","दैनंदिन वर्तनात प्रामाणिकपणा, जिद्द, संवेदनशीलता आणि कर्तव्यनिष्ठा वापरता येतात.","आश्वासक_चित्र,SSC,Revision",Important,Medium,,
Marathi Kumarbharati,9,या पाठाचा भावनिक परिणाम स्पष्ट करा.,4,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.","पाठ वाचताना सहानुभूती, प्रेरणा आणि अंतर्मुखता निर्माण होते.","आश्वासक_चित्र,SSC,Revision",Important,Hard,,
Marathi Kumarbharati,9,पाठातील एका विचाराशी तुम्ही सहमत असल्यास त्याचे कारण काय?,4,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.",हा विचार व्यवहार्य असल्यामुळे त्यातून मिळणारा बोध जीवनात कृतीत आणता येतो.,"आश्वासक_चित्र,SSC,Revision",Important,Hard,,
Marathi Kumarbharati,9,पाठाचा मुख्य संदेश एका-दोन वाक्यांत लिहा.,4,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.","या पाठाचा मुख्य संदेश म्हणजे आश्वासक चित्रातील आशा, सकारात्मकता, भविष्यदृष्टी आणि प्रेरणा यांचे महत्त्व समजून मूल्याधिष्ठित जीवन जगणे.","आश्वासक_चित्र,SSC,Revision",Important,Hard,,
Marathi Kumarbharati,9,“आश्वासक चित्र” मधून मिळणारा जीवनमूल्याचा धडा कोणता?,4,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.","आश्वासक चित्रातील आशा, सकारात्मकता, भविष्यदृष्टी आणि प्रेरणा यामुळे प्रयत्न, माणुसकी आणि सकारात्मक दृष्टिकोन यांचा जीवनमूल्याचा धडा मिळतो.","आश्वासक_चित्र,SSC,Revision",Important,Hard,,
