subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Mathematics Part I,2,Solve the quadratic equation x² -8x +15 = 0.,2,Use factorisation or the discriminant formula.,The roots are 5 and 3.,"quadratic equations,roots,discriminant",Practice,Medium,,
Mathematics Part I,2,Find the discriminant of 2x² -13x +11 = 0 and state the nature of its roots.,2,Use factorisation or the discriminant formula.,Discriminant = 81; hence the roots are real and distinct.,"quadratic equations,roots,discriminant",Practice,Medium,,
Mathematics Part I,2,Find the discriminant of 3x² -14x +12 = 0 and state the nature of its roots.,2,Use factorisation or the discriminant formula.,Discriminant = 52; hence the roots are real and distinct.,"quadratic equations,roots,discriminant",Practice,Medium,,
Mathematics Part I,2,Find the discriminant of 1x² -15x +13 = 0 and state the nature of its roots.,2,Use factorisation or the discriminant formula.,Discriminant = 173; hence the roots are real and distinct.,"quadratic equations,roots,discriminant",Practice,Medium,,
Mathematics Part I,2,Find the discriminant of 2x² -16x +14 = 0 and state the nature of its roots.,2,Use factorisation or the discriminant formula.,Discriminant = 144; hence the roots are real and distinct.,"quadratic equations,roots,discriminant",Practice,Medium,,
Mathematics Part I,2,Find the discriminant of 3x² -17x +15 = 0 and state the nature of its roots.,2,Use factorisation or the discriminant formula.,Discriminant = 109; hence the roots are real and distinct.,"quadratic equations,roots,discriminant",Practice,Medium,,
Mathematics Part I,2,Find the discriminant of 1x² -18x +16 = 0 and state the nature of its roots.,2,Use factorisation or the discriminant formula.,Discriminant = 260; hence the roots are real and distinct.,"quadratic equations,roots,discriminant",Practice,Medium,,
Mathematics Part I,2,Find the discriminant of 2x² -19x +17 = 0 and state the nature of its roots.,2,Use factorisation or the discriminant formula.,Discriminant = 225; hence the roots are real and distinct.,"quadratic equations,roots,discriminant",Practice,Medium,,
Mathematics Part I,2,Find the discriminant of 3x² -20x +18 = 0 and state the nature of its roots.,2,Use factorisation or the discriminant formula.,Discriminant = 184; hence the roots are real and distinct.,"quadratic equations,roots,discriminant",Practice,Hard,,
Mathematics Part I,2,Find the discriminant of 1x² -21x +19 = 0 and state the nature of its roots.,2,Use factorisation or the discriminant formula.,Discriminant = 365; hence the roots are real and distinct.,"quadratic equations,roots,discriminant",Practice,Hard,,
Mathematics Part I,2,Find the discriminant of 2x² -22x +20 = 0 and state the nature of its roots.,2,Use factorisation or the discriminant formula.,Discriminant = 324; hence the roots are real and distinct.,"quadratic equations,roots,discriminant",Practice,Hard,,
Mathematics Part I,3,"Find the 5th term of the arithmetic progression 2, 4, 6, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The 5th term is 10.,"arithmetic progression,common difference,term,sum",Practice,Easy,,
Mathematics Part I,3,"Find the 6th term of the arithmetic progression 3, 6, 9, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The 6th term is 18.,"arithmetic progression,common difference,term,sum",Practice,Easy,,
Mathematics Part I,3,"Find the 7th term of the arithmetic progression 4, 8, 12, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The 7th term is 28.,"arithmetic progression,common difference,term,sum",Practice,Easy,,
Mathematics Part I,3,"Find the 8th term of the arithmetic progression 5, 10, 15, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The 8th term is 40.,"arithmetic progression,common difference,term,sum",Practice,Easy,,
Mathematics Part I,3,"Find the 9th term of the arithmetic progression 6, 12, 18, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The 9th term is 54.,"arithmetic progression,common difference,term,sum",Practice,Easy,,
Mathematics Part I,3,"Find the 10th term of the arithmetic progression 7, 9, 11, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The 10th term is 25.,"arithmetic progression,common difference,term,sum",Practice,Easy,,
Mathematics Part I,3,"Find the 5th term of the arithmetic progression 8, 11, 14, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The 5th term is 20.,"arithmetic progression,common difference,term,sum",Practice,Easy,,
Mathematics Part I,3,"Find the 6th term of the arithmetic progression 9, 13, 17, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The 6th term is 29.,"arithmetic progression,common difference,term,sum",Practice,Easy,,
Mathematics Part I,3,"Find the 7th term of the arithmetic progression 10, 15, 20, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The 7th term is 40.,"arithmetic progression,common difference,term,sum",Practice,Medium,,
Mathematics Part I,3,"Find the 8th term of the arithmetic progression 11, 17, 23, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The 8th term is 53.,"arithmetic progression,common difference,term,sum",Practice,Medium,,
Mathematics Part I,3,"Find the sum of the first 9 terms of the A.P. 12, 14, 16, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The sum is 180.,"arithmetic progression,common difference,term,sum",Practice,Medium,,
Mathematics Part I,3,"Find the sum of the first 10 terms of the A.P. 13, 16, 19, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The sum is 265.,"arithmetic progression,common difference,term,sum",Practice,Medium,,
Mathematics Part I,3,"Find the sum of the first 5 terms of the A.P. 14, 18, 22, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The sum is 110.,"arithmetic progression,common difference,term,sum",Practice,Medium,,
Mathematics Part I,3,"Find the sum of the first 6 terms of the A.P. 15, 20, 25, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The sum is 165.,"arithmetic progression,common difference,term,sum",Practice,Medium,,
Mathematics Part I,3,"Find the sum of the first 7 terms of the A.P. 16, 22, 28, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The sum is 238.,"arithmetic progression,common difference,term,sum",Practice,Medium,,
Mathematics Part I,3,"Find the sum of the first 8 terms of the A.P. 17, 19, 21, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The sum is 192.,"arithmetic progression,common difference,term,sum",Practice,Medium,,
Mathematics Part I,3,"Find the sum of the first 9 terms of the A.P. 18, 21, 24, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The sum is 270.,"arithmetic progression,common difference,term,sum",Practice,Hard,,
Mathematics Part I,3,"Find the sum of the first 10 terms of the A.P. 19, 23, 27, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The sum is 370.,"arithmetic progression,common difference,term,sum",Practice,Hard,,
Mathematics Part I,3,"Find the sum of the first 5 terms of the A.P. 20, 25, 30, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The sum is 150.,"arithmetic progression,common difference,term,sum",Practice,Hard,,
Mathematics Part I,3,"Find the sum of the first 6 terms of the A.P. 21, 27, 33, ...",2,Use aₙ = a + (n−1)d or Sₙ = n/2[2a+(n−1)d].,The sum is 216.,"arithmetic progression,common difference,term,sum",Practice,Hard,,
Mathematics Part I,4,A family earns ₹20000 per month and saves ₹3000. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹17000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,A family earns ₹22500 per month and saves ₹3500. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹19000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,A family earns ₹25000 per month and saves ₹4000. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹21000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,A family earns ₹27500 per month and saves ₹4500. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹23000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,A family earns ₹30000 per month and saves ₹5000. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹25000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,A family earns ₹32500 per month and saves ₹5500. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹27000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,A family earns ₹35000 per month and saves ₹6000. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹29000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,An investment of ₹85000 earns simple interest at 8% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹13600.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,An investment of ₹90000 earns simple interest at 5% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹9000.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,An investment of ₹95000 earns simple interest at 6% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹11400.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,An investment of ₹100000 earns simple interest at 7% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹14000.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,An investment of ₹105000 earns simple interest at 8% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹16800.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,An investment of ₹110000 earns simple interest at 5% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹11000.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,An investment of ₹115000 earns simple interest at 6% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹13800.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,A person invests ₹136000 in an instrument giving 10% annual return. Find the expected return for one year.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Expected one-year return = ₹13600.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,A person invests ₹140000 in an instrument giving 10% annual return. Find the expected return for one year.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Expected one-year return = ₹14000.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,A person invests ₹144000 in an instrument giving 10% annual return. Find the expected return for one year.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Expected one-year return = ₹14400.,"financial planning,saving,interest,investment",Practice,Hard,,
Mathematics Part I,4,A person invests ₹148000 in an instrument giving 10% annual return. Find the expected return for one year.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Expected one-year return = ₹14800.,"financial planning,saving,interest,investment",Practice,Hard,,
Mathematics Part I,4,A person invests ₹152000 in an instrument giving 10% annual return. Find the expected return for one year.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Expected one-year return = ₹15200.,"financial planning,saving,interest,investment",Practice,Hard,,
Mathematics Part I,4,A person invests ₹156000 in an instrument giving 10% annual return. Find the expected return for one year.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Expected one-year return = ₹15600.,"financial planning,saving,interest,investment",Practice,Hard,,
Mathematics Part I,5,"A bag contains 6 equally likely outcomes, of which 1 are favourable. Find the probability of a favourable outcome.",1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 1/6.,"probability,favourable outcomes,random experiment",Practice,Easy,,
Mathematics Part I,5,"A bag contains 7 equally likely outcomes, of which 2 are favourable. Find the probability of a favourable outcome.",1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 2/7.,"probability,favourable outcomes,random experiment",Practice,Easy,,
Mathematics Part I,5,"A bag contains 8 equally likely outcomes, of which 3 are favourable. Find the probability of a favourable outcome.",1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 3/8.,"probability,favourable outcomes,random experiment",Practice,Easy,,
Mathematics Part I,5,"A bag contains 9 equally likely outcomes, of which 4 are favourable. Find the probability of a favourable outcome.",1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 4/9.,"probability,favourable outcomes,random experiment",Practice,Easy,,
Mathematics Part I,5,"A bag contains 10 equally likely outcomes, of which 1 are favourable. Find the probability of a favourable outcome.",1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 1/10.,"probability,favourable outcomes,random experiment",Practice,Easy,,
Mathematics Part I,5,"A bag contains 11 equally likely outcomes, of which 2 are favourable. Find the probability of a favourable outcome.",1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 2/11.,"probability,favourable outcomes,random experiment",Practice,Easy,,
Mathematics Part I,5,"A bag contains 12 equally likely outcomes, of which 3 are favourable. Find the probability of a favourable outcome.",1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 3/12.,"probability,favourable outcomes,random experiment",Practice,Easy,,
Mathematics Part I,5,A fair die is thrown once. Find the probability of getting a number greater than 1.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 5/6 = 0.833333.,"probability,favourable outcomes,random experiment",Practice,Easy,,
Mathematics Part I,5,A fair die is thrown once. Find the probability of getting a number greater than 2.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 4/6 = 0.666667.,"probability,favourable outcomes,random experiment",Practice,Easy,,
Mathematics Part I,5,A fair die is thrown once. Find the probability of getting a number greater than 3.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 3/6 = 0.5.,"probability,favourable outcomes,random experiment",Practice,Easy,,
Mathematics Part I,5,A fair die is thrown once. Find the probability of getting a number greater than 4.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 2/6 = 0.333333.,"probability,favourable outcomes,random experiment",Practice,Medium,,
Mathematics Part I,5,A fair die is thrown once. Find the probability of getting a number greater than 5.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 1/6 = 0.166667.,"probability,favourable outcomes,random experiment",Practice,Medium,,
Mathematics Part I,5,A fair die is thrown once. Find the probability of getting a number greater than 6.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 0/6 = 0.,"probability,favourable outcomes,random experiment",Practice,Medium,,
Mathematics Part I,5,A fair die is thrown once. Find the probability of getting a number greater than 7.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 0/6 = 0.,"probability,favourable outcomes,random experiment",Practice,Medium,,
Mathematics Part I,5,A coin is tossed twice. Find the probability of getting exactly one head.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 2/4 = 1/2.,"probability,favourable outcomes,random experiment",Practice,Medium,,
Mathematics Part I,5,A coin is tossed twice. Find the probability of getting exactly one head.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 2/4 = 1/2.,"probability,favourable outcomes,random experiment",Practice,Medium,,
Mathematics Part I,5,A coin is tossed twice. Find the probability of getting exactly one head.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 2/4 = 1/2.,"probability,favourable outcomes,random experiment",Practice,Medium,,
Mathematics Part I,5,A coin is tossed twice. Find the probability of getting exactly one head.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 2/4 = 1/2.,"probability,favourable outcomes,random experiment",Practice,Hard,,
Mathematics Part I,5,A coin is tossed twice. Find the probability of getting exactly one head.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 2/4 = 1/2.,"probability,favourable outcomes,random experiment",Practice,Hard,,
Mathematics Part I,5,A coin is tossed twice. Find the probability of getting exactly one head.,1,Probability = favourable outcomes / total equally likely outcomes.,Probability = 2/4 = 1/2.,"probability,favourable outcomes,random experiment",Practice,Hard,,
Mathematics Part I,6,"Find the mean of the data: 2, 4, 6, 8, 10.",1,Arrange the data when finding median; use sum/number for mean.,Mean = 6.,"statistics,mean,median,mode",Practice,Easy,,
Mathematics Part I,6,"Find the mean of the data: 3, 5, 7, 9, 11.",1,Arrange the data when finding median; use sum/number for mean.,Mean = 7.,"statistics,mean,median,mode",Practice,Easy,,
Mathematics Part I,6,"Find the mean of the data: 4, 6, 8, 10, 12.",1,Arrange the data when finding median; use sum/number for mean.,Mean = 8.,"statistics,mean,median,mode",Practice,Easy,,
Mathematics Part I,6,"Find the mean of the data: 5, 7, 9, 11, 13.",1,Arrange the data when finding median; use sum/number for mean.,Mean = 9.,"statistics,mean,median,mode",Practice,Easy,,
Mathematics Part I,6,"Find the mean of the data: 6, 8, 10, 12, 14.",1,Arrange the data when finding median; use sum/number for mean.,Mean = 10.,"statistics,mean,median,mode",Practice,Easy,,
Mathematics Part I,6,"Find the mean of the data: 7, 9, 11, 13, 15.",1,Arrange the data when finding median; use sum/number for mean.,Mean = 11.,"statistics,mean,median,mode",Practice,Easy,,
Mathematics Part I,6,"Find the mean of the data: 8, 10, 12, 14, 16.",1,Arrange the data when finding median; use sum/number for mean.,Mean = 12.,"statistics,mean,median,mode",Practice,Easy,,
Mathematics Part I,6,"Find the mode of the data: 9, 10, 10, 12, 14, 14, 14.",1,Arrange the data when finding median; use sum/number for mean.,Mode = 14.,"statistics,mean,median,mode",Practice,Easy,,
Mathematics Part I,6,"Find the mode of the data: 10, 11, 11, 13, 15, 15, 15.",1,Arrange the data when finding median; use sum/number for mean.,Mode = 15.,"statistics,mean,median,mode",Practice,Easy,,
Mathematics Part I,6,"Find the mode of the data: 11, 12, 12, 14, 16, 16, 16.",1,Arrange the data when finding median; use sum/number for mean.,Mode = 16.,"statistics,mean,median,mode",Practice,Easy,,
Mathematics Part I,6,"Find the mode of the data: 12, 13, 13, 15, 17, 17, 17.",1,Arrange the data when finding median; use sum/number for mean.,Mode = 17.,"statistics,mean,median,mode",Practice,Medium,,
Mathematics Part I,6,"Find the mode of the data: 13, 14, 14, 16, 18, 18, 18.",1,Arrange the data when finding median; use sum/number for mean.,Mode = 18.,"statistics,mean,median,mode",Practice,Medium,,
Mathematics Part I,6,"Find the mode of the data: 14, 15, 15, 17, 19, 19, 19.",1,Arrange the data when finding median; use sum/number for mean.,Mode = 19.,"statistics,mean,median,mode",Practice,Medium,,
Mathematics Part I,6,"Find the mode of the data: 15, 16, 16, 18, 20, 20, 20.",1,Arrange the data when finding median; use sum/number for mean.,Mode = 20.,"statistics,mean,median,mode",Practice,Medium,,
Mathematics Part I,6,"Find the median of: 16, 18, 20, 22, 24.",1,Arrange the data when finding median; use sum/number for mean.,Median = 20.,"statistics,mean,median,mode",Practice,Medium,,
Mathematics Part I,6,"Find the median of: 17, 19, 21, 23, 25.",1,Arrange the data when finding median; use sum/number for mean.,Median = 21.,"statistics,mean,median,mode",Practice,Medium,,
Mathematics Part I,6,"Find the median of: 18, 20, 22, 24, 26.",1,Arrange the data when finding median; use sum/number for mean.,Median = 22.,"statistics,mean,median,mode",Practice,Medium,,
Mathematics Part I,6,"Find the median of: 19, 21, 23, 25, 27.",1,Arrange the data when finding median; use sum/number for mean.,Median = 23.,"statistics,mean,median,mode",Practice,Hard,,
Mathematics Part I,6,"Find the median of: 20, 22, 24, 26, 28.",1,Arrange the data when finding median; use sum/number for mean.,Median = 24.,"statistics,mean,median,mode",Practice,Hard,,
Mathematics Part I,6,"Find the median of: 21, 23, 25, 27, 29.",1,Arrange the data when finding median; use sum/number for mean.,Median = 25.,"statistics,mean,median,mode",Practice,Hard,,
